"date","beat_start_time","consumption_kWh"
"28/12/2023","01:30",.253
"28/12/2023","01:45",.356
"28/12/2023","02:00",.046
"28/12/2023","02:15",.047
"28/12/2023","02:30",.053
"28/12/2023","02:45",.051
"28/12/2023","03:00",.045
"28/12/2023","03:15",.044
"28/12/2023","03:30",.057
"28/12/2023","03:45",.061
"28/12/2023","04:00",.048
"28/12/2023","04:15",.042
"28/12/2023","04:30",.052
"28/12/2023","04:45",.051
"28/12/2023","05:00",.046
"28/12/2023","05:15",.043
"28/12/2023","05:30",.055
"28/12/2023","05:45",.265
"28/12/2023","06:00",.505
"28/12/2023","06:15",.842
"28/12/2023","06:30",.772
"28/12/2023","06:45",.064
"28/12/2023","07:00",.109
"28/12/2023","07:15",.103
"28/12/2023","07:30",.13
"28/12/2023","07:45",.092
"28/12/2023","08:00",.074
"28/12/2023","08:15",.061
"28/12/2023","08:30",.072
"28/12/2023","08:45",.105
"28/12/2023","09:00",.106
"28/12/2023","09:15",.084
"28/12/2023","09:30",.13
"28/12/2023","09:45",.154
"28/12/2023","10:00",.154
"28/12/2023","10:15",.146
"28/12/2023","10:30",.2
"28/12/2023","10:45",.16
"28/12/2023","11:00",.163
"28/12/2023","11:15",.148
"28/12/2023","11:30",.168
"28/12/2023","11:45",.152
"28/12/2023","12:00",.172
"28/12/2023","12:15",.144
"28/12/2023","12:30",.142
"28/12/2023","12:45",.156
"28/12/2023","13:00",.151
"28/12/2023","13:15",.135
"28/12/2023","13:30",.168
"28/12/2023","13:45",.161
"28/12/2023","14:00",.146
"28/12/2023","14:15",.182
"28/12/2023","14:30",.172
"28/12/2023","14:45",.146
"28/12/2023","15:00",.146
"28/12/2023","15:15",.166
"28/12/2023","15:30",.215
"28/12/2023","15:45",.174
"28/12/2023","16:00",.159
"28/12/2023","16:15",.174
"28/12/2023","16:30",.854
"28/12/2023","16:45",.869
"28/12/2023","17:00",.824
"28/12/2023","17:15",.835
"28/12/2023","17:30",.831
"28/12/2023","17:45",.808
"28/12/2023","18:00",.152
"28/12/2023","18:15",.141
"28/12/2023","18:30",.134
"28/12/2023","18:45",.128
"28/12/2023","19:00",.711
"28/12/2023","19:15",.823
"28/12/2023","19:30",.826
"28/12/2023","19:45",.893
"28/12/2023","20:00",.536
"28/12/2023","20:15",.065
"28/12/2023","20:30",.067
"28/12/2023","20:45",.053
"28/12/2023","21:00",.067
"28/12/2023","21:15",.066
"28/12/2023","21:30",.067
"28/12/2023","21:45",.07
"28/12/2023","22:00",.062
"28/12/2023","22:15",.062
"28/12/2023","22:30",.066
"28/12/2023","22:45",.065
"28/12/2023","23:00",.051
"28/12/2023","23:15",.067
"28/12/2023","23:30",.06
"28/12/2023","23:45",.054
"29/12/2023","00:00",.04
"29/12/2023","00:15",.051
"29/12/2023","00:30",.069
"29/12/2023","00:45",.044
"29/12/2023","01:00",.094
"29/12/2023","01:15",.063
"29/12/2023","01:30",.053
"29/12/2023","01:45",.045
"29/12/2023","02:00",.057
"29/12/2023","02:15",.054
"29/12/2023","02:30",.05
"29/12/2023","02:45",.065
"29/12/2023","03:00",.069
"29/12/2023","03:15",.049
"29/12/2023","03:30",.044
"29/12/2023","03:45",.052
"29/12/2023","04:00",.042
"29/12/2023","04:15",.051
"29/12/2023","04:30",.051
"29/12/2023","04:45",.048
"29/12/2023","05:00",.038
"29/12/2023","05:15",.052
"29/12/2023","05:30",.044
"29/12/2023","05:45",.063
"29/12/2023","06:00",.075
"29/12/2023","06:15",.766
"29/12/2023","06:30",.764
"29/12/2023","06:45",.128
"29/12/2023","07:00",.084
"29/12/2023","07:15",.075
"29/12/2023","07:30",.26
"29/12/2023","07:45",.481
"29/12/2023","08:00",.12
"29/12/2023","08:15",.075
"29/12/2023","08:30",.091
"29/12/2023","08:45",.072
"29/12/2023","09:00",.05
"29/12/2023","09:15",.06
"29/12/2023","09:30",.061
"29/12/2023","09:45",.048
"29/12/2023","10:00",.041
"29/12/2023","10:15",.059
"29/12/2023","10:30",.053
"29/12/2023","10:45",.118
"29/12/2023","11:00",.054
"29/12/2023","11:15",.06
"29/12/2023","11:30",.057
"29/12/2023","11:45",.059
"29/12/2023","12:00",.055
"29/12/2023","12:15",.078
"29/12/2023","12:30",.07
"29/12/2023","12:45",.053
"29/12/2023","13:00",.312
"29/12/2023","13:15",.751
"29/12/2023","13:30",.773
"29/12/2023","13:45",.742
"29/12/2023","14:00",.777
"29/12/2023","14:15",.786
"29/12/2023","14:30",.837
"29/12/2023","14:45",.768
"29/12/2023","15:00",1.038
"29/12/2023","15:15",.477
"29/12/2023","15:30",.674
"29/12/2023","15:45",.424
"29/12/2023","16:00",.392
"29/12/2023","16:15",.17
"29/12/2023","16:30",1.032
"29/12/2023","16:45",.913
"29/12/2023","17:00",.921
"29/12/2023","17:15",.876
"29/12/2023","17:30",1.063
"29/12/2023","17:45",.458
"29/12/2023","18:00",.19
"29/12/2023","18:15",.145
"29/12/2023","18:30",.182
"29/12/2023","18:45",.156
"29/12/2023","19:00",.186
"29/12/2023","19:15",.213
"29/12/2023","19:30",.173
"29/12/2023","19:45",.132
"29/12/2023","20:00",.144
"29/12/2023","20:15",.161
"29/12/2023","20:30",.181
"29/12/2023","20:45",.155
"29/12/2023","21:00",.122
"29/12/2023","21:15",.123
"29/12/2023","21:30",.126
"29/12/2023","21:45",.197
"29/12/2023","22:00",.35
"29/12/2023","22:15",.155
"29/12/2023","22:30",.243
"29/12/2023","22:45",.149
"29/12/2023","23:00",.223
"29/12/2023","23:15",.128
"29/12/2023","23:30",.104
"29/12/2023","23:45",.148
"30/12/2023","00:00",.065
"30/12/2023","00:15",.141
"30/12/2023","00:30",.068
"30/12/2023","00:45",.164
"30/12/2023","01:00",.057
"30/12/2023","01:15",.136
"30/12/2023","01:30",.114
"30/12/2023","01:45",.092
"30/12/2023","02:00",.154
"30/12/2023","02:15",.062
"30/12/2023","02:30",.138
"30/12/2023","02:45",.063
"30/12/2023","03:00",.138
"30/12/2023","03:15",.104
"30/12/2023","03:30",.099
"30/12/2023","03:45",.152
"30/12/2023","04:00",.063
"30/12/2023","04:15",.14
"30/12/2023","04:30",.05
"30/12/2023","04:45",.149
"30/12/2023","05:00",.059
"30/12/2023","05:15",.156
"30/12/2023","05:30",.108
"30/12/2023","05:45",.097
"30/12/2023","06:00",.165
"30/12/2023","06:15",.791
"30/12/2023","06:30",.861
"30/12/2023","06:45",.148
"30/12/2023","07:00",.242
"30/12/2023","07:15",.152
"30/12/2023","07:30",.152
"30/12/2023","07:45",.17
"30/12/2023","08:00",.146
"30/12/2023","08:15",.155
"30/12/2023","08:30",.211
"30/12/2023","08:45",.148
"30/12/2023","09:00",.174
"30/12/2023","09:15",.15
"30/12/2023","09:30",.127
"30/12/2023","09:45",.09
"30/12/2023","10:00",.125
"30/12/2023","10:15",.099
"30/12/2023","10:30",.072
"30/12/2023","10:45",.089
"30/12/2023","11:00",.063
"30/12/2023","11:15",.06
"30/12/2023","11:30",.071
"30/12/2023","11:45",.061
"30/12/2023","12:00",.07
"30/12/2023","12:15",.071
"30/12/2023","12:30",.064
"30/12/2023","12:45",.059
"30/12/2023","13:00",.07
"30/12/2023","13:15",.063
"30/12/2023","13:30",.084
"30/12/2023","13:45",.071
"30/12/2023","14:00",.07
"30/12/2023","14:15",.057
"30/12/2023","14:30",.067
"30/12/2023","14:45",.115
"30/12/2023","15:00",.063
"30/12/2023","15:15",.07
"30/12/2023","15:30",.071
"30/12/2023","15:45",.058
"30/12/2023","16:00",.066
"30/12/2023","16:15",.086
"30/12/2023","16:30",.062
"30/12/2023","16:45",.526
"30/12/2023","17:00",1.231
"30/12/2023","17:15",.621
"30/12/2023","17:30",.12
"30/12/2023","17:45",.144
"30/12/2023","18:00",.137
"30/12/2023","18:15",.122
"30/12/2023","18:30",.124
"30/12/2023","18:45",.083
"30/12/2023","19:00",.075
"30/12/2023","19:15",.1
"30/12/2023","19:30",.079
"30/12/2023","19:45",.096
"30/12/2023","20:00",.097
"30/12/2023","20:15",.103
"30/12/2023","20:30",.623
"30/12/2023","20:45",.812
"30/12/2023","21:00",.81
"30/12/2023","21:15",.779
"30/12/2023","21:30",.796
"30/12/2023","21:45",.798
"30/12/2023","22:00",.313
"30/12/2023","22:15",.113
"30/12/2023","22:30",.122
"30/12/2023","22:45",.123
"30/12/2023","23:00",.111
"30/12/2023","23:15",.079
"30/12/2023","23:30",.052
"30/12/2023","23:45",.049
"31/12/2023","00:00",.046
"31/12/2023","00:15",.052
"31/12/2023","00:30",.052
"31/12/2023","00:45",.043
"31/12/2023","01:00",.045
"31/12/2023","01:15",.057
"31/12/2023","01:30",.043
"31/12/2023","01:45",.05
"31/12/2023","02:00",.066
"31/12/2023","02:15",.045
"31/12/2023","02:30",.053
"31/12/2023","02:45",.041
"31/12/2023","03:00",.052
"31/12/2023","03:15",.052
"31/12/2023","03:30",.047
"31/12/2023","03:45",.041
"31/12/2023","04:00",.053
"31/12/2023","04:15",.045
"31/12/2023","04:30",.048
"31/12/2023","04:45",.051
"31/12/2023","05:00",.044
"31/12/2023","05:15",.068
"31/12/2023","05:30",.042
"31/12/2023","05:45",.052
"31/12/2023","06:00",.065
"31/12/2023","06:15",.846
"31/12/2023","06:30",.793
"31/12/2023","06:45",.214
"31/12/2023","07:00",.167
"31/12/2023","07:15",.15
"31/12/2023","07:30",.121
"31/12/2023","07:45",.108
"31/12/2023","08:00",.058
"31/12/2023","08:15",.054
"31/12/2023","08:30",.046
"31/12/2023","08:45",.046
"31/12/2023","09:00",.147
"31/12/2023","09:15",.113
"31/12/2023","09:30",.12
"31/12/2023","09:45",.099
"31/12/2023","10:00",.116
"31/12/2023","10:15",.099
"31/12/2023","10:30",.092
"31/12/2023","10:45",.365
"31/12/2023","11:00",.168
"31/12/2023","11:15",.08
"31/12/2023","11:30",.116
"31/12/2023","11:45",.266
"31/12/2023","12:00",.38
"31/12/2023","12:15",.064
"31/12/2023","12:30",.052
"31/12/2023","12:45",.052
"31/12/2023","13:00",.053
"31/12/2023","13:15",.063
"31/12/2023","13:30",.047
"31/12/2023","13:45",.061
"31/12/2023","14:00",.059
"31/12/2023","14:15",.076
"31/12/2023","14:30",.095
"31/12/2023","14:45",.146
"31/12/2023","15:00",.129
"31/12/2023","15:15",.122
"31/12/2023","15:30",.134
"31/12/2023","15:45",.119
"31/12/2023","16:00",.135
"31/12/2023","16:15",.092
"31/12/2023","16:30",.087
"31/12/2023","16:45",.098
"31/12/2023","17:00",.096
"31/12/2023","17:15",.107
"31/12/2023","17:30",.092
"31/12/2023","17:45",.094
"31/12/2023","18:00",.156
"31/12/2023","18:15",.136
"31/12/2023","18:30",.148
"31/12/2023","18:45",.142
"31/12/2023","19:00",.136
"31/12/2023","19:15",.111
"31/12/2023","19:30",.113
"31/12/2023","19:45",.103
"31/12/2023","20:00",.099
"31/12/2023","20:15",.112
"31/12/2023","20:30",.405
"31/12/2023","20:45",.857
"31/12/2023","21:00",.93
"31/12/2023","21:15",.269
"31/12/2023","21:30",.224
"31/12/2023","21:45",.091
"31/12/2023","22:00",.09
"31/12/2023","22:15",.061
"31/12/2023","22:30",.065
"31/12/2023","22:45",.059
"31/12/2023","23:00",.055
"31/12/2023","23:15",.061
"31/12/2023","23:30",.052
"31/12/2023","23:45",.069
"01/01/2024","00:00",.066
"01/01/2024","00:15",.04
"01/01/2024","00:30",.05
"01/01/2024","00:45",.05
"01/01/2024","01:00",.044
"01/01/2024","01:15",.054
"01/01/2024","01:30",.042
"01/01/2024","01:45",.066
"01/01/2024","02:00",.049
"01/01/2024","02:15",.053
"01/01/2024","02:30",.052
"01/01/2024","02:45",.044
"01/01/2024","03:00",.042
"01/01/2024","03:15",.054
"01/01/2024","03:30",.04
"01/01/2024","03:45",.052
"01/01/2024","04:00",.045
"01/01/2024","04:15",.05
"01/01/2024","04:30",.052
"01/01/2024","04:45",.054
"01/01/2024","05:00",.051
"01/01/2024","05:15",.053
"01/01/2024","05:30",.043
"01/01/2024","05:45",.05
"01/01/2024","06:00",.06
"01/01/2024","06:15",.835
"01/01/2024","06:30",.769
"01/01/2024","06:45",.083
"01/01/2024","07:00",.127
"01/01/2024","07:15",.163
"01/01/2024","07:30",.324
"01/01/2024","07:45",.285
"01/01/2024","08:00",.149
"01/01/2024","08:15",.189
"01/01/2024","08:30",.363
"01/01/2024","08:45",.375
"01/01/2024","09:00",.241
"01/01/2024","09:15",.133
"01/01/2024","09:30",.119
"01/01/2024","09:45",.124
"01/01/2024","10:00",.136
"01/01/2024","10:15",.12
"01/01/2024","10:30",.12
"01/01/2024","10:45",.122
"01/01/2024","11:00",.26
"01/01/2024","11:15",.164
"01/01/2024","11:30",.152
"01/01/2024","11:45",.138
"01/01/2024","12:00",.131
"01/01/2024","12:15",.137
"01/01/2024","12:30",.209
"01/01/2024","12:45",.166
"01/01/2024","13:00",.165
"01/01/2024","13:15",.151
"01/01/2024","13:30",.154
"01/01/2024","13:45",.152
"01/01/2024","14:00",.11
"01/01/2024","14:15",.146
"01/01/2024","14:30",.138
"01/01/2024","14:45",.147
"01/01/2024","15:00",.156
"01/01/2024","15:15",.146
"01/01/2024","15:30",.119
"01/01/2024","15:45",.112
"01/01/2024","16:00",.128
"01/01/2024","16:15",.103
"01/01/2024","16:30",.369
"01/01/2024","16:45",1.162
"01/01/2024","17:00",1.024
"01/01/2024","17:15",.999
"01/01/2024","17:30",.946
"01/01/2024","17:45",1.404
"01/01/2024","18:00",1.12
"01/01/2024","18:15",1.253
"01/01/2024","18:30",.908
"01/01/2024","18:45",.845
"01/01/2024","19:00",.556
"01/01/2024","19:15",.218
"01/01/2024","19:30",.127
"01/01/2024","19:45",.146
"01/01/2024","20:00",.102
"01/01/2024","20:15",.13
"01/01/2024","20:30",.12
"01/01/2024","20:45",.159
"01/01/2024","21:00",.146
"01/01/2024","21:15",.131
"01/01/2024","21:30",.148
"01/01/2024","21:45",.151
"01/01/2024","22:00",.116
"01/01/2024","22:15",.088
"01/01/2024","22:30",.087
"01/01/2024","22:45",.061
"01/01/2024","23:00",.057
"01/01/2024","23:15",.043
"01/01/2024","23:30",.048
"01/01/2024","23:45",.053
"02/01/2024","00:00",.053
"02/01/2024","00:15",.047
"02/01/2024","00:30",.063
"02/01/2024","00:45",.053
"02/01/2024","01:00",.055
"02/01/2024","01:15",.039
"02/01/2024","01:30",.051
"02/01/2024","01:45",.053
"02/01/2024","02:00",.054
"02/01/2024","02:15",.041
"02/01/2024","02:30",.048
"02/01/2024","02:45",.053
"02/01/2024","03:00",.054
"02/01/2024","03:15",.044
"02/01/2024","03:30",.053
"02/01/2024","03:45",.063
"02/01/2024","04:00",.055
"02/01/2024","04:15",.042
"02/01/2024","04:30",.047
"02/01/2024","04:45",.053
"02/01/2024","05:00",.055
"02/01/2024","05:15",.043
"02/01/2024","05:30",.045
"02/01/2024","05:45",.054
"02/01/2024","06:00",.155
"02/01/2024","06:15",.828
"02/01/2024","06:30",.833
"02/01/2024","06:45",.117
"02/01/2024","07:00",.1
"02/01/2024","07:15",.13
"02/01/2024","07:30",.119
"02/01/2024","07:45",.103
"02/01/2024","08:00",.054
"02/01/2024","08:15",.062
"02/01/2024","08:30",.068
"02/01/2024","08:45",.331
"02/01/2024","09:00",.263
"02/01/2024","09:15",.078
"02/01/2024","09:30",.068
"02/01/2024","09:45",.072
"02/01/2024","10:00",.077
"02/01/2024","10:15",.117
"02/01/2024","10:30",.079
"02/01/2024","10:45",.084
"02/01/2024","11:00",.08
"02/01/2024","11:15",.098
"02/01/2024","11:30",.076
"02/01/2024","11:45",.067
"02/01/2024","12:00",.104
"02/01/2024","12:15",.078
"02/01/2024","12:30",.105
"02/01/2024","12:45",.078
"02/01/2024","13:00",.196
"02/01/2024","13:15",.351
"02/01/2024","13:30",.096
"02/01/2024","13:45",.083
"02/01/2024","14:00",.135
"02/01/2024","14:15",.32
"02/01/2024","14:30",.311
"02/01/2024","14:45",.081
"02/01/2024","15:00",.226
"02/01/2024","15:15",.113
"02/01/2024","15:30",.109
"02/01/2024","15:45",.111
"02/01/2024","16:00",.124
"02/01/2024","16:15",.14
"02/01/2024","16:30",.135
"02/01/2024","16:45",.121
"02/01/2024","17:00",.153
"02/01/2024","17:15",.143
"02/01/2024","17:30",.518
"02/01/2024","17:45",.822
"02/01/2024","18:00",1
"02/01/2024","18:15",.366
"02/01/2024","18:30",.211
"02/01/2024","18:45",.12
"02/01/2024","19:00",.121
"02/01/2024","19:15",.122
"02/01/2024","19:30",.137
"02/01/2024","19:45",.659
"02/01/2024","20:00",.846
"02/01/2024","20:15",.824
"02/01/2024","20:30",.829
"02/01/2024","20:45",.851
"02/01/2024","21:00",.814
"02/01/2024","21:15",.523
"02/01/2024","21:30",.918
"02/01/2024","21:45",.943
"02/01/2024","22:00",.941
"02/01/2024","22:15",.884
"02/01/2024","22:30",.773
"02/01/2024","22:45",.609
"02/01/2024","23:00",.057
"02/01/2024","23:15",.058
"02/01/2024","23:30",.057
"02/01/2024","23:45",.058
"03/01/2024","00:00",.056
"03/01/2024","00:15",.053
"03/01/2024","00:30",.05
"03/01/2024","00:45",.057
"03/01/2024","01:00",.055
"03/01/2024","01:15",.043
"03/01/2024","01:30",.055
"03/01/2024","01:45",.057
"03/01/2024","02:00",.057
"03/01/2024","02:15",.046
"03/01/2024","02:30",.073
"03/01/2024","02:45",.057
"03/01/2024","03:00",.046
"03/01/2024","03:15",.058
"03/01/2024","03:30",.057
"03/01/2024","03:45",.046
"03/01/2024","04:00",.047
"03/01/2024","04:15",.059
"03/01/2024","04:30",.05
"03/01/2024","04:45",.057
"03/01/2024","05:00",.058
"03/01/2024","05:15",.047
"03/01/2024","05:30",.051
"03/01/2024","05:45",.073
"03/01/2024","06:00",.058
"03/01/2024","06:15",.828
"03/01/2024","06:30",.814
"03/01/2024","06:45",.922
"03/01/2024","07:00",1.234
"03/01/2024","07:15",1.204
"03/01/2024","07:30",.133
"03/01/2024","07:45",.144
"03/01/2024","08:00",.096
"03/01/2024","08:15",.077
"03/01/2024","08:30",.065
"03/01/2024","08:45",.082
"03/01/2024","09:00",.086
"03/01/2024","09:15",.082
"03/01/2024","09:30",.071
"03/01/2024","09:45",.084
"03/01/2024","10:00",.126
"03/01/2024","10:15",.389
"03/01/2024","10:30",.476
"03/01/2024","10:45",.234
"03/01/2024","11:00",.196
"03/01/2024","11:15",.288
"03/01/2024","11:30",.349
"03/01/2024","11:45",.082
"03/01/2024","12:00",.266
"03/01/2024","12:15",.196
"03/01/2024","12:30",.194
"03/01/2024","12:45",.199
"03/01/2024","13:00",.143
"03/01/2024","13:15",.097
"03/01/2024","13:30",.08
"03/01/2024","13:45",.091
"03/01/2024","14:00",.063
"03/01/2024","14:15",.092
"03/01/2024","14:30",.122
"03/01/2024","14:45",.152
"03/01/2024","15:00",.105
"03/01/2024","15:15",.101
"03/01/2024","15:30",.079
"03/01/2024","15:45",.074
"03/01/2024","16:00",.064
"03/01/2024","16:15",.076
"03/01/2024","16:30",.078
"03/01/2024","16:45",.071
"03/01/2024","17:00",.065
"03/01/2024","17:15",.077
"03/01/2024","17:30",.095
"03/01/2024","17:45",.111
"03/01/2024","18:00",.064
"03/01/2024","18:15",.205
"03/01/2024","18:30",.824
"03/01/2024","18:45",.87
"03/01/2024","19:00",.847
"03/01/2024","19:15",.872
"03/01/2024","19:30",.834
"03/01/2024","19:45",1.304
"03/01/2024","20:00",.111
"03/01/2024","20:15",.117
"03/01/2024","20:30",.077
"03/01/2024","20:45",.093
"03/01/2024","21:00",.069
"03/01/2024","21:15",.068
"03/01/2024","21:30",.058
"03/01/2024","21:45",.043
"03/01/2024","22:00",.055
"03/01/2024","22:15",.055
"03/01/2024","22:30",.05
"03/01/2024","22:45",.062
"03/01/2024","23:00",.06
"03/01/2024","23:15",.059
"03/01/2024","23:30",.055
"03/01/2024","23:45",.043
"04/01/2024","00:00",.056
"04/01/2024","00:15",.053
"04/01/2024","00:30",.051
"04/01/2024","00:45",.057
"04/01/2024","01:00",.056
"04/01/2024","01:15",.041
"04/01/2024","01:30",.053
"04/01/2024","01:45",.064
"04/01/2024","02:00",.051
"04/01/2024","02:15",.055
"04/01/2024","02:30",.055
"04/01/2024","02:45",.041
"04/01/2024","03:00",.052
"04/01/2024","03:15",.055
"04/01/2024","03:30",.054
"04/01/2024","03:45",.04
"04/01/2024","04:00",.052
"04/01/2024","04:15",.055
"04/01/2024","04:30",.055
"04/01/2024","04:45",.049
"04/01/2024","05:00",.043
"04/01/2024","05:15",.069
"04/01/2024","05:30",.054
"04/01/2024","05:45",.049
"04/01/2024","06:00",.055
"04/01/2024","06:15",.777
"04/01/2024","06:30",.803
"04/01/2024","06:45",.138
"04/01/2024","07:00",.175
"04/01/2024","07:15",.117
"04/01/2024","07:30",.112
"04/01/2024","07:45",.099
"04/01/2024","08:00",.065
"04/01/2024","08:15",.076
"04/01/2024","08:30",.093
"04/01/2024","08:45",.114
"04/01/2024","09:00",.081
"04/01/2024","09:15",.08
"04/01/2024","09:30",.101
"04/01/2024","09:45",.136
"04/01/2024","10:00",.086
"04/01/2024","10:15",.1
"04/01/2024","10:30",.1
"04/01/2024","10:45",.117
"04/01/2024","11:00",.078
"04/01/2024","11:15",.091
"04/01/2024","11:30",.519
"04/01/2024","11:45",.784
"04/01/2024","12:00",1.05
"04/01/2024","12:15",.245
"04/01/2024","12:30",.127
"04/01/2024","12:45",.125
"04/01/2024","13:00",.286
"04/01/2024","13:15",.36
"04/01/2024","13:30",.209
"04/01/2024","13:45",.084
"04/01/2024","14:00",.074
"04/01/2024","14:15",.116
"04/01/2024","14:30",.12
"04/01/2024","14:45",.128
"04/01/2024","15:00",.125
"04/01/2024","15:15",.128
"04/01/2024","15:30",.143
"04/01/2024","15:45",.1
"04/01/2024","16:00",.101
"04/01/2024","16:15",.104
"04/01/2024","16:30",.089
"04/01/2024","16:45",.081
"04/01/2024","17:00",.096
"04/01/2024","17:15",.582
"04/01/2024","17:30",1.37
"04/01/2024","17:45",1.293
"04/01/2024","18:00",1.304
"04/01/2024","18:15",1.273
"04/01/2024","18:30",.941
"04/01/2024","18:45",1.234
"04/01/2024","19:00",.216
"04/01/2024","19:15",.746
"04/01/2024","19:30",.728
"04/01/2024","19:45",.076
"04/01/2024","20:00",.088
"04/01/2024","20:15",.095
"04/01/2024","20:30",.137
"04/01/2024","20:45",.118
"04/01/2024","21:00",.143
"04/01/2024","21:15",.131
"04/01/2024","21:30",.096
"04/01/2024","21:45",.074
"04/01/2024","22:00",.074
"04/01/2024","22:15",.071
"04/01/2024","22:30",.073
"04/01/2024","22:45",.057
"04/01/2024","23:00",.055
"04/01/2024","23:15",.057
"04/01/2024","23:30",.052
"04/01/2024","23:45",.052
"05/01/2024","00:00",.052
"05/01/2024","00:15",.039
"05/01/2024","00:30",.054
"05/01/2024","00:45",.053
"05/01/2024","01:00",.048
"05/01/2024","01:15",.042
"05/01/2024","01:30",.054
"05/01/2024","01:45",.051
"05/01/2024","02:00",.05
"05/01/2024","02:15",.045
"05/01/2024","02:30",.07
"05/01/2024","02:45",.055
"05/01/2024","03:00",.041
"05/01/2024","03:15",.052
"05/01/2024","03:30",.053
"05/01/2024","03:45",.051
"05/01/2024","04:00",.04
"05/01/2024","04:15",.049
"05/01/2024","04:30",.053
"05/01/2024","04:45",.047
"05/01/2024","05:00",.045
"05/01/2024","05:15",.056
"05/01/2024","05:30",.057
"05/01/2024","05:45",.062
"05/01/2024","06:00",.072
"05/01/2024","06:15",.79
"05/01/2024","06:30",.78
"05/01/2024","06:45",.131
"05/01/2024","07:00",.077
"05/01/2024","07:15",.126
"05/01/2024","07:30",.125
"05/01/2024","07:45",.098
"05/01/2024","08:00",.091
"05/01/2024","08:15",.055
"05/01/2024","08:30",.047
"05/01/2024","08:45",.037
"05/01/2024","09:00",.045
"05/01/2024","09:15",.051
"05/01/2024","09:30",.045
"05/01/2024","09:45",.035
"05/01/2024","10:00",.049
"05/01/2024","10:15",.048
"05/01/2024","10:30",.059
"05/01/2024","10:45",.037
"05/01/2024","11:00",.049
"05/01/2024","11:15",.048
"05/01/2024","11:30",.039
"05/01/2024","11:45",.206
